,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
3320,33.200000000001964,-3.5567899447150406,-0.36802722115649644,0.9829487060851129,-1.6689862963063284,1.0142020733226975,-0.36802722115649644,1.8758517080263568,2.522026560192558
3321,33.21000000000196,-3.5469604576541895,-0.38471708411955974,0.9687821352645472,-1.6804521359464109,1.0256508302384484,-0.38471708411955974,1.881229103407295,2.5221628495261834
3322,33.22000000000196,-3.537272636301544,-0.4015216054790238,0.9545432803137458,-1.6919965373637011,1.0368167252914287,-0.4015216054790238,1.8870025782214406,2.522297698033845
3323,33.23000000000196,-3.5277272034984066,-0.4184415708526608,0.9402350491356304,-1.7036206880992828,1.0476899948354923,-0.4184415708526608,1.8931826982714777,2.522431122254309
3324,33.240000000001956,-3.51832485300705,-0.43547777773365365,0.9258603908698381,-1.7153257390395151,1.0582609915536372,-0.43547777773365365,1.899779927196554,2.5225631410165374
3325,33.250000000001954,-3.5090662490983515,-0.4526310351240488,0.9114222953399463,-1.7271128024912283,1.0685201941336653,-0.4526310351240488,1.9068046164859207,2.5226937754955374
3326,33.26000000000195,-3.499952026144952,-0.46990216314896105,0.8969237924449694,-1.7389829502477117,1.0784582170613064,-0.46990216314896105,1.9142669953530507,2.522823049265396
3327,33.27000000000195,-3.4909827882205025,-0.4872919926514382,0.8823679514940094,-1.7509372116485007,1.0880658205210632,-0.4872919926514382,1.9221771604795805,2.5229509883492054
3328,33.28000000000195,-3.4821591087055626,-0.5048013647679231,0.8677578804830534,-1.7629765716361037,1.097333920394416,-0.5048013647679231,1.9305450656391154,2.5230776212656085
3329,33.290000000001946,-3.4734815299007322,-0.5224311304842841,0.8530967253130259,-1.7751019688129304,1.10625359834431,-0.5224311304842841,1.9393805112116753,2.5232029790717014
3330,33.300000000001944,-3.464950562647602,-0.5401821501724134,0.8383876689483288,-1.7873142935018098,1.1148161119741937,-0.5401821501724134,1.948693133600243,2.5233270954020237
3331,33.31000000000194,-3.4565666859581183,-0.5580552931074315,0.8236339305152368,-1.7996143858135971,1.123012905049171,-0.5580552931074315,1.958492394561614,2.5234500065033534
3332,33.32000000000194,-3.448330346652966,-0.5760514369655675,0.8088387643396607,-1.812003033725476,1.1308356177662295,-0.5760514369655675,1.9687875704644187,2.523571751265081
3333,33.33000000000194,-3.440241959009569,-0.5941714673028222,0.794005458923937,-1.824480971173659,1.1382760970597852,-0.5941714673028222,1.9795877414878948,2.5236923712448576
3334,33.340000000001936,-3.4323019044203296,-0.6124162770145588,0.7791373358624637,-1.8370488761642771,1.1453264069282534,-0.6124162770145588,1.9909017807756457,2.52381191068934
3335,33.350000000001934,-3.424510531061705,-0.6307867657762016,0.7642377486961661,-1.8497073689063306,1.1519788387666443,-0.6307867657762016,2.0027383435592823,2.523930416549725
3336,33.36000000000193,-3.416868153574743,-0.6492838394652649,0.7493100817059486,-1.862457009970633,1.1582259216897137,-0.6492838394652649,2.0151058562674637,2.5240479384919126
3337,33.37000000000193,-3.409375052757684,-0.6679084095649712,0.7343577486454649,-1.8752982984787416,1.1640604328295634,-0.6679084095649712,2.0280125056364495,2.524164528901042
3338,33.38000000000193,-3.402031475271229,-0.6866613925497587,0.7193841914137253,-1.8882316703259052,1.1694754075911307,-0.6866613925497587,2.0414662278388693,2.5242802428802413
3339,33.390000000001926,-3.394837633357092,-0.7055437092530177,0.7043928786682438,-1.901257496442091,1.1744641498485138,-0.7055437092530177,2.0554746976478917,2.5243951382433876
3340,33.400000000001924,-3.3877937045704094,-0.7245562842174386,0.6893873043796231,-1.9143760810951649,1.1790202420646338,-0.7245562842174386,2.0700453176545426,2.524509275501738
3341,33.41000000000192,-3.380899831526613,-0.7437000450283902,0.674370986328668,-1.9275876602403026,1.1831375553163694,-0.7437000450283902,2.0851852075562918,2.524622717844271
3342,33.42000000000192,-3.3741561216633267,-0.7629759216307932,0.6593474645473159,-1.940892399919689,1.1868102592069574,-0.7629759216307932,2.100901193535492,2.5247355311116566
3343,33.43000000000192,-3.3675626470178535,-0.7823848456299901,0.6443202997048716,-1.954290394716536,1.1900328316471405,-0.7823848456299901,2.117199797746544,2.5248477837636947
3344,33.440000000001916,-3.3611194440208045,-0.8019277495771555,0.6292930714412317,-1.9677816662674026,1.1928000684863778,-0.8019277495771555,2.134087227931028,2.52495954684025
3345,33.450000000001914,-3.354826513306392,-0.8216055662398295,0.6142693766489803,-1.9813661618367333,1.1951070929751741,-0.8216055662398295,2.1515693671801777,2.525070893915522
3346,33.46000000000191,-3.3486838195399025,-0.8414192278581968,0.5992528277064368,-1.9950437529574578,1.1969493650395606,-0.8414192278581968,2.169651763864369,2.5251819010457326
