Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Tension
36.1,0.57195,-1.32194,-3.53634,-1.98291,-2.62129,-5.30451,1.26127,0.81191,0.0,9.8,10.86155
36.105,0.5653,-1.33953,-3.49971,-2.0093,-2.69151,-5.24956,1.26664,0.8035,0.0,9.8,10.96689
36.11,0.55856,-1.35693,-3.46244,-2.03539,-2.76189,-5.19366,1.27203,0.79495,0.0,9.8,11.07249
36.115,0.55173,-1.37415,-3.42453,-2.06122,-2.83243,-5.13679,1.27743,0.78624,0.0,9.8,11.17829
36.12,0.54482,-1.39118,-3.38598,-2.08677,-2.90307,-5.07897,1.28283,0.7774,0.0,9.8,11.28423
36.125,0.53782,-1.40801,-3.3468,-2.11202,-2.97374,-5.0202,1.28824,0.7684,0.0,9.8,11.39024
36.13,0.53074,-1.42464,-3.30698,-2.13696,-3.0444,-4.96047,1.29365,0.75926,0.0,9.8,11.49626
36.135,0.52357,-1.44108,-3.26652,-2.16162,-3.11507,-4.89978,1.29906,0.74996,0.0,9.8,11.60223
36.14,0.51633,-1.45731,-3.22544,-2.18597,-3.18563,-4.83816,1.30446,0.74054,0.0,9.8,11.70807
36.145,0.509,-1.47333,-3.18373,-2.21,-3.25605,-4.7756,1.30985,0.73096,0.0,9.8,11.81372
36.15,0.50159,-1.48914,-3.14139,-2.23371,-3.32631,-4.71208,1.31523,0.72123,0.0,9.8,11.91913
36.155,0.49411,-1.50474,-3.09842,-2.25711,-3.39636,-4.64763,1.32059,0.71137,0.0,9.8,12.02421
36.16,0.48655,-1.52013,-3.05484,-2.2802,-3.46619,-4.58226,1.32593,0.70137,0.0,9.8,12.12891
36.165,0.47891,-1.53529,-3.01063,-2.30294,-3.53567,-4.51595,1.33125,0.69122,0.0,9.8,12.23316
36.17,0.4712,-1.55023,-2.96582,-2.32534,-3.60482,-4.44873,1.33654,0.68093,0.0,9.8,12.33689
36.175,0.46341,-1.56495,-2.92039,-2.34743,-3.6736,-4.38058,1.3418,0.6705,0.0,9.8,12.44003
36.18,0.45555,-1.57943,-2.87436,-2.36914,-3.7419,-4.31154,1.34703,0.65993,0.0,9.8,12.54253
36.185,0.44761,-1.59369,-2.82772,-2.39054,-3.80977,-4.24158,1.35223,0.64922,0.0,9.8,12.6443
36.19,0.43961,-1.60771,-2.7805,-2.41156,-3.8771,-4.17075,1.35738,0.63838,0.0,9.8,12.7453
36.195,0.43154,-1.62149,-2.73268,-2.43224,-3.94384,-4.09902,1.36248,0.62741,0.0,9.8,12.84544
36.2,0.42339,-1.63504,-2.68427,-2.45256,-4.01003,-4.02641,1.36755,0.61628,0.0,9.8,12.94467
36.205,0.41519,-1.64834,-2.63529,-2.47251,-4.07554,-3.95294,1.37256,0.60505,0.0,9.8,13.04292
36.21,0.40691,-1.66139,-2.58573,-2.49208,-4.14033,-3.8786,1.37752,0.59366,0.0,9.8,13.14012
36.215,0.39857,-1.67419,-2.53561,-2.51128,-4.20437,-3.80342,1.38243,0.58215,0.0,9.8,13.23621
36.22,0.39017,-1.68674,-2.48493,-2.53011,-4.26764,-3.72739,1.38727,0.57052,0.0,9.8,13.33113
36.225,0.38171,-1.69904,-2.43369,-2.54856,-4.33011,-3.65053,1.39204,0.55876,0.0,9.8,13.42481
36.23,0.37318,-1.71108,-2.38192,-2.56662,-4.39169,-3.57288,1.39676,0.54687,0.0,9.8,13.51718
36.235,0.3646,-1.72286,-2.3296,-2.58429,-4.45237,-3.4944,1.4014,0.53486,0.0,9.8,13.60819
36.24,0.35595,-1.73437,-2.27676,-2.60155,-4.51206,-3.41514,1.40597,0.52272,0.0,9.8,13.69777
36.245,0.34725,-1.74563,-2.22339,-2.61844,-4.57084,-3.33509,1.41047,0.51047,0.0,9.8,13.78586
36.25,0.3385,-1.75661,-2.16952,-2.63492,-4.62852,-3.25428,1.41488,0.49811,0.0,9.8,13.87241
36.255,0.32969,-1.76732,-2.11514,-2.65098,-4.68513,-3.17271,1.41921,0.48562,0.0,9.8,13.95734
36.26,0.32082,-1.77776,-2.06028,-2.66664,-4.74065,-3.09042,1.42347,0.47302,0.0,9.8,14.0406
36.265,0.31191,-1.78792,-2.00493,-2.68188,-4.79499,-3.0074,1.42762,0.46032,0.0,9.8,14.12214
36.27,0.30295,-1.79781,-1.94911,-2.69672,-4.84818,-2.92366,1.43169,0.44751,0.0,9.8,14.20189
36.275,0.29393,-1.80741,-1.89282,-2.71112,-4.9001,-2.83923,1.43567,0.43457,0.0,9.8,14.27981
36.28,0.28487,-1.81673,-1.83609,-2.7251,-4.95076,-2.75414,1.43955,0.42155,0.0,9.8,14.35582
36.285,0.27577,-1.82577,-1.77892,-2.73865,-5.00015,-2.66838,1.44332,0.40843,0.0,9.8,14.42989
36.29,0.26661,-1.83452,-1.72132,-2.75178,-5.0482,-2.58198,1.447,0.39519,0.0,9.8,14.50196
36.295,0.25742,-1.84298,-1.6633,-2.76447,-5.09486,-2.49495,1.45058,0.38188,0.0,9.8,14.57198
36.3,0.24818,-1.85116,-1.60488,-2.77674,-5.14019,-2.40732,1.45404,0.36846,0.0,9.8,14.63989
36.305,0.23891,-1.85903,-1.54607,-2.78854,-5.18399,-2.3191,1.45739,0.35497,0.0,9.8,14.70565
36.31,0.22959,-1.86662,-1.48688,-2.79993,-5.22641,-2.23032,1.46064,0.34137,0.0,9.8,14.76921
36.315,0.22024,-1.8739,-1.42732,-2.81085,-5.26725,-2.14098,1.46377,0.3277,0.0,9.8,14.83053
36.32,0.21086,-1.88089,-1.36741,-2.82134,-5.30662,-2.05112,1.46678,0.31395,0.0,9.8,14.88956
36.325,0.20144,-1.88757,-1.30716,-2.83136,-5.34438,-1.96074,1.46967,0.30012,0.0,9.8,14.94625
36.33,0.19198,-1.89396,-1.24659,-2.84094,-5.38063,-1.86988,1.47244,0.2862,0.0,9.8,15.00058
36.335,0.1825,-1.90004,-1.1857,-2.85006,-5.41523,-1.77855,1.47509,0.27223,0.0,9.8,15.05249
36.34,0.17298,-1.90582,-1.12452,-2.85873,-5.44822,-1.68678,1.47761,0.25818,0.0,9.8,15.10194
36.345,0.16344,-1.91128,-1.06305,-2.86692,-5.47949,-1.59458,1.48001,0.24407,0.0,9.8,15.14891
36.35,0.15387,-1.91645,-1.00132,-2.87468,-5.50917,-1.50198,1.48228,0.2299,0.0,9.8,15.19336
36.355,0.14427,-1.9213,-0.93933,-2.88195,-5.53709,-1.409,1.48442,0.21566,0.0,9.8,15.23526
36.36,0.13466,-1.92584,-0.8771,-2.88876,-5.56329,-1.31565,1.48642,0.20138,0.0,9.8,15.27457
36.365,0.12502,-1.93007,-0.81465,-2.8951,-5.58776,-1.22198,1.48829,0.18704,0.0,9.8,15.31126
36.37,0.11536,-1.93398,-0.75199,-2.90097,-5.61042,-1.12798,1.49003,0.17266,0.0,9.8,15.34531
36.375,0.10568,-1.93759,-0.68914,-2.90638,-5.63138,-1.03371,1.49163,0.15823,0.0,9.8,15.3767
36.38,0.09598,-1.94088,-0.62611,-2.91132,-5.65052,-0.93916,1.4931,0.14375,0.0,9.8,15.40539
36.385,0.08627,-1.94385,-0.56293,-2.91578,-5.66783,-0.8444,1.49442,0.12924,0.0,9.8,15.43138
36.39,0.07654,-1.9465,-0.49959,-2.91975,-5.68329,-0.74938,1.49561,0.1147,0.0,9.8,15.45463
36.395,0.0668,-1.94884,-0.43613,-2.92326,-5.69697,-0.6542,1.49665,0.10013,0.0,9.8,15.47513
36.4,0.05706,-1.95087,-0.37256,-2.9263,-5.70884,-0.55884,1.49756,0.08554,0.0,9.8,15.49287
36.405,0.0473,-1.95257,-0.30889,-2.92886,-5.71879,-0.46334,1.49832,0.07092,0.0,9.8,15.50783
36.41,0.03753,-1.95395,-0.24514,-2.93092,-5.72688,-0.36771,1.49894,0.05628,0.0,9.8,15.52001
36.415,0.02776,-1.95502,-0.18133,-2.93253,-5.73315,-0.272,1.49942,0.04163,0.0,9.8,15.52938
36.42,0.01798,-1.95577,-0.11747,-2.93366,-5.73755,-0.1762,1.49976,0.02697,0.0,9.8,15.53596
36.425,0.0082,-1.9562,-0.05357,-2.9343,-5.74008,-0.08036,1.49995,0.0123,0.0,9.8,15.53972
36.43,-0.00158,-1.9563,0.01033,-2.93445,-5.74066,0.0155,1.5,-0.00237,0.0,9.8,15.54067
36.435,-0.01136,-1.95609,0.07423,-2.93414,-5.73943,0.11134,1.4999,-0.01704,0.0,9.8,15.53881
36.44,-0.02114,-1.95556,0.13811,-2.93334,-5.73632,0.20716,1.49966,-0.03171,0.0,9.8,15.53414
36.445,-0.03092,-1.95471,0.20196,-2.93206,-5.73134,0.30294,1.49928,-0.04637,0.0,9.8,15.52666
36.45,-0.04069,-1.95354,0.26576,-2.93031,-5.72448,0.39864,1.49876,-0.06102,0.0,9.8,15.51638
36.455,-0.05045,-1.95205,0.32948,-2.92808,-5.71575,0.49422,1.49809,-0.07564,0.0,9.8,15.5033
36.46,-0.06021,-1.95025,0.39312,-2.92538,-5.70521,0.58968,1.49728,-0.09026,0.0,9.8,15.48744
36.465,-0.06995,-1.94812,0.45666,-2.92218,-5.69276,0.68499,1.49633,-0.10484,0.0,9.8,15.4688
36.47,-0.07969,-1.94568,0.52008,-2.91852,-5.67851,0.78012,1.49524,-0.11941,0.0,9.8,15.44741
36.475,-0.08941,-1.94292,0.58337,-2.91438,-5.66241,0.87506,1.49401,-0.13394,0.0,9.8,15.42327
36.48,-0.09912,-1.93985,0.64651,-2.90978,-5.64453,0.96976,1.49264,-0.14844,0.0,9.8,15.39641
36.485,-0.10881,-1.93646,0.70948,-2.90469,-5.62482,1.06422,1.49113,-0.16289,0.0,9.8,15.36685
36.49,-0.11848,-1.93275,0.77227,-2.89912,-5.60328,1.15841,1.48948,-0.1773,0.0,9.8,15.3346
36.495,-0.12814,-1.92873,0.83486,-2.8931,-5.58,1.25229,1.4877,-0.19168,0.0,9.8,15.29969
36.5,-0.13777,-1.9244,0.89724,-2.8866,-5.55497,1.34586,1.48579,-0.206,0.0,9.8,15.26214
36.505,-0.14738,-1.91976,0.95939,-2.87964,-5.52822,1.43908,1.48374,-0.22027,0.0,9.8,15.222
36.51,-0.15697,-1.91481,1.0213,-2.87222,-5.49975,1.53195,1.48156,-0.23449,0.0,9.8,15.17927
36.515,-0.16653,-1.90955,1.08295,-2.86432,-5.46957,1.62442,1.47925,-0.24864,0.0,9.8,15.13401
36.52,-0.17606,-1.90398,1.14433,-2.85597,-5.43771,1.7165,1.47681,-0.26273,0.0,9.8,15.08623
36.525,-0.18557,-1.89811,1.20542,-2.84716,-5.40423,1.80813,1.47425,-0.27676,0.0,9.8,15.03597
36.53,-0.19504,-1.89193,1.2662,-2.83789,-5.3691,1.8993,1.47156,-0.29071,0.0,9.8,14.98328
36.535,-0.20448,-1.88545,1.32667,-2.82818,-5.33238,1.99,1.46875,-0.30459,0.0,9.8,14.92818
36.54,-0.21389,-1.87866,1.38682,-2.81799,-5.29405,2.08023,1.46582,-0.31839,0.0,9.8,14.87073
36.545,-0.22327,-1.87158,1.44661,-2.80737,-5.25422,2.16992,1.46277,-0.33213,0.0,9.8,14.81096
36.55,-0.23261,-1.8642,1.50605,-2.7963,-5.21286,2.25908,1.4596,-0.34578,0.0,9.8,14.74891
36.555,-0.24191,-1.85652,1.56512,-2.78478,-5.17,2.34768,1.45632,-0.35934,0.0,9.8,14.68463
36.56,-0.25117,-1.84855,1.62381,-2.77282,-5.12571,2.43572,1.45293,-0.37281,0.0,9.8,14.61817
36.565,-0.2604,-1.84028,1.6821,-2.76042,-5.07995,2.52315,1.44943,-0.3862,0.0,9.8,14.54957
36.57,-0.26958,-1.83173,1.73998,-2.7476,-5.03285,2.60997,1.44582,-0.39949,0.0,9.8,14.47889
36.575,-0.27871,-1.82288,1.79745,-2.73432,-4.98434,2.69618,1.44212,-0.41267,0.0,9.8,14.40617
36.58,-0.28781,-1.81375,1.85448,-2.72062,-4.93453,2.78172,1.4383,-0.42578,0.0,9.8,14.33146
36.585,-0.29685,-1.80434,1.91107,-2.70651,-4.88346,2.8666,1.43439,-0.43876,0.0,9.8,14.25482
36.59,-0.30585,-1.79464,1.9672,-2.69196,-4.8311,2.9508,1.43039,-0.45166,0.0,9.8,14.17631
36.595,-0.3148,-1.78467,2.02287,-2.677,-4.77757,3.0343,1.42629,-0.46444,0.0,9.8,14.09597
36.6,-0.32369,-1.77441,2.07807,-2.66162,-4.7228,3.1171,1.4221,-0.4771,0.0,9.8,14.01387
36.605,-0.33254,-1.76389,2.13278,-2.64584,-4.66696,3.19917,1.41782,-0.48967,0.0,9.8,13.93006
36.61,-0.34133,-1.75309,2.18699,-2.62964,-4.60999,3.28049,1.41347,-0.50211,0.0,9.8,13.8446
36.615,-0.35007,-1.74202,2.2407,-2.61303,-4.55195,3.36105,1.40902,-0.51445,0.0,9.8,13.75755
36.62,-0.35875,-1.73068,2.2939,-2.59602,-4.49288,3.44085,1.4045,-0.52666,0.0,9.8,13.66897
36.625,-0.36738,-1.71908,2.34657,-2.57862,-4.43285,3.51986,1.39991,-0.53876,0.0,9.8,13.57892
36.63,-0.37594,-1.70722,2.39871,-2.56083,-4.3719,3.59806,1.39524,-0.55072,0.0,9.8,13.48747
36.635,-0.38445,-1.69509,2.45032,-2.54263,-4.31,3.67548,1.39051,-0.56257,0.0,9.8,13.39466
36.64,-0.39289,-1.68271,2.50137,-2.52406,-4.24727,3.75206,1.38571,-0.57429,0.0,9.8,13.30058
36.645,-0.40128,-1.67008,2.55188,-2.50512,-4.18375,3.82782,1.38084,-0.5859,0.0,9.8,13.20527
36.65,-0.40959,-1.6572,2.60182,-2.4858,-4.11947,3.90273,1.37593,-0.59735,0.0,9.8,13.10882
36.655,-0.41785,-1.64406,2.65119,-2.46609,-4.0544,3.97679,1.37095,-0.60869,0.0,9.8,13.01127
36.66,-0.42603,-1.63069,2.69998,-2.44604,-3.98872,4.04997,1.36592,-0.61989,0.0,9.8,12.9127
36.665,-0.43415,-1.61706,2.7482,-2.42559,-3.92232,4.1223,1.36084,-0.63096,0.0,9.8,12.81316
36.67,-0.4422,-1.6032,2.79583,-2.4048,-3.85538,4.19374,1.35572,-0.64189,0.0,9.8,12.71274
36.675,-0.45019,-1.58911,2.84287,-2.38366,-3.78791,4.2643,1.35055,-0.6527,0.0,9.8,12.61148
36.68,-0.4581,-1.57478,2.88931,-2.36217,-3.7199,4.33396,1.34534,-0.66337,0.0,9.8,12.50947
36.685,-0.46593,-1.56022,2.93514,-2.34033,-3.65143,4.40271,1.34011,-0.67388,0.0,9.8,12.40675
36.69,-0.4737,-1.54543,2.98037,-2.31815,-3.58253,4.47056,1.33483,-0.68427,0.0,9.8,12.30341
36.695,-0.48139,-1.53041,3.02499,-2.29562,-3.51323,4.53748,1.32953,-0.69452,0.0,9.8,12.19951
36.7,-0.489,-1.51518,3.06899,-2.27277,-3.44366,4.60348,1.3242,-0.70461,0.0,9.8,12.09511
36.705,-0.49654,-1.49972,3.11238,-2.24958,-3.37374,4.66857,1.31885,-0.71458,0.0,9.8,11.99028
36.71,-0.504,-1.48405,3.15514,-2.22608,-3.30361,4.73271,1.31349,-0.7244,0.0,9.8,11.88508
36.715,-0.51138,-1.46817,3.19728,-2.20226,-3.23328,4.79592,1.3081,-0.73407,0.0,9.8,11.77959
36.72,-0.51868,-1.45208,3.23879,-2.17812,-3.1628,4.85818,1.30271,-0.7436,0.0,9.8,11.67387
36.725,-0.5259,-1.43579,3.27967,-2.15368,-3.09224,4.9195,1.29731,-0.75299,0.0,9.8,11.56798
36.73,-0.53304,-1.41929,3.31992,-2.12893,-3.02158,4.97988,1.2919,-0.76223,0.0,9.8,11.46199
36.735,-0.54009,-1.40259,3.35953,-2.10388,-2.95089,5.0393,1.28649,-0.77132,0.0,9.8,11.35596
36.74,-0.54706,-1.38569,3.39851,-2.07854,-2.88021,5.09776,1.28109,-0.78027,0.0,9.8,11.24997
36.745,-0.55395,-1.3686,3.43685,-2.0529,-2.8096,5.15528,1.27568,-0.78908,0.0,9.8,11.14407
36.75,-0.56075,-1.35133,3.47456,-2.027,-2.73914,5.21184,1.27028,-0.79773,0.0,9.8,11.03832
36.755,-0.56746,-1.33386,3.51162,-2.00079,-2.66877,5.26743,1.2649,-0.80624,0.0,9.8,10.9328
36.76,-0.57409,-1.31621,3.54804,-1.97432,-2.59861,5.32206,1.25953,-0.81461,0.0,9.8,10.82756
36.765,-0.58062,-1.29838,3.58383,-1.94757,-2.52869,5.37574,1.25418,-0.82281,0.0,9.8,10.72267
36.77,-0.58707,-1.28037,3.61897,-1.92056,-2.45902,5.42846,1.24885,-0.83089,0.0,9.8,10.61819
36.775,-0.59343,-1.26219,3.65347,-1.89328,-2.38969,5.4802,1.24354,-0.83881,0.0,9.8,10.51418
36.78,-0.59969,-1.24384,3.68733,-1.86576,-2.32071,5.531,1.23827,-0.84658,0.0,9.8,10.4107
36.785,-0.60586,-1.22532,3.72056,-1.83798,-2.25211,5.58084,1.23302,-0.8542,0.0,9.8,10.30781
36.79,-0.61194,-1.20663,3.75314,-1.80994,-2.18393,5.62971,1.2278,-0.86168,0.0,9.8,10.20557
36.795,-0.61793,-1.18779,3.78508,-1.78168,-2.11627,5.67762,1.22262,-0.86902,0.0,9.8,10.10404
36.8,-0.62382,-1.16878,3.81639,-1.75317,-2.04907,5.72458,1.21748,-0.87621,0.0,9.8,10.00328
36.805,-0.62962,-1.14963,3.84706,-1.72444,-1.98247,5.77059,1.21238,-0.88326,0.0,9.8,9.90334
36.81,-0.63532,-1.13032,3.8771,-1.69548,-1.91643,5.81565,1.20732,-0.89015,0.0,9.8,9.80427
36.815,-0.64092,-1.11086,3.9065,-1.66629,-1.85101,5.85975,1.20232,-0.8969,0.0,9.8,9.70615
36.82,-0.64643,-1.09125,3.93527,-1.63688,-1.78624,5.9029,1.19736,-0.90351,0.0,9.8,9.60901
36.825,-0.65183,-1.0715,3.96341,-1.60725,-1.72217,5.94512,1.19246,-0.90996,0.0,9.8,9.51292
36.83,-0.65714,-1.05162,3.99092,-1.57743,-1.65886,5.98638,1.18761,-0.91628,0.0,9.8,9.41792
36.835,-0.66235,-1.0316,4.01781,-1.5474,-1.5963,6.02671,1.18282,-0.92246,0.0,9.8,9.32407
36.84,-0.66746,-1.01144,4.04407,-1.51716,-1.53452,6.0661,1.17809,-0.92849,0.0,9.8,9.23143
36.845,-0.67246,-0.99116,4.06971,-1.48674,-1.4736,6.10456,1.17344,-0.93437,0.0,9.8,9.14003
36.85,-0.67737,-0.97075,4.09473,-1.45612,-1.41353,6.1421,1.16884,-0.94012,0.0,9.8,9.04992
36.855,-0.68217,-0.95021,4.11913,-1.42532,-1.35435,6.1787,1.16431,-0.94572,0.0,9.8,8.96117
36.86,-0.68687,-0.92955,4.14292,-1.39432,-1.29609,6.21438,1.15985,-0.95118,0.0,9.8,8.87381
36.865,-0.69147,-0.90878,4.16609,-1.36317,-1.23882,6.24913,1.15546,-0.95651,0.0,9.8,8.78789
36.87,-0.69596,-0.8879,4.18865,-1.33185,-1.18255,6.28298,1.15116,-0.96168,0.0,9.8,8.70345
36.875,-0.70034,-0.8669,4.21061,-1.30035,-1.12727,6.31592,1.14693,-0.96672,0.0,9.8,8.62054
36.88,-0.70463,-0.84579,4.23196,-1.26868,-1.07304,6.34794,1.14278,-0.97163,0.0,9.8,8.53921
36.885,-0.7088,-0.82458,4.25271,-1.23687,-1.0199,6.37907,1.13872,-0.97638,0.0,9.8,8.45948
36.89,-0.71287,-0.80326,4.27286,-1.20489,-0.96784,6.40929,1.13473,-0.98101,0.0,9.8,8.38142
36.895,-0.71683,-0.78185,4.29241,-1.17278,-0.91693,6.43862,1.13084,-0.9855,0.0,9.8,8.30505
36.9,-0.72069,-0.76034,4.31137,-1.14051,-0.86718,6.46706,1.12703,-0.98985,0.0,9.8,8.23041
36.905,-0.72444,-0.73874,4.32974,-1.10811,-0.81861,6.49461,1.12331,-0.99407,0.0,9.8,8.15755
36.91,-0.72808,-0.71704,4.34751,-1.07556,-0.77122,6.52126,1.11968,-0.99816,0.0,9.8,8.08649
36.915,-0.73161,-0.69526,4.36471,-1.04289,-0.72508,6.54706,1.11615,-1.0021,0.0,9.8,8.01728
36.92,-0.73503,-0.6734,4.38132,-1.0101,-0.6802,6.57198,1.11272,-1.00591,0.0,9.8,7.94994
36.925,-0.73834,-0.65145,4.39734,-0.97717,-0.63658,6.59601,1.10938,-1.00959,0.0,9.8,7.88452
36.93,-0.74154,-0.62943,4.41279,-0.94414,-0.59427,6.61918,1.10614,-1.01314,0.0,9.8,7.82104
36.935,-0.74464,-0.60732,4.42767,-0.91098,-0.55326,6.6415,1.103,-1.01656,0.0,9.8,7.75954
36.94,-0.74762,-0.58515,4.44197,-0.87772,-0.5136,6.66296,1.09996,-1.01984,0.0,9.8,7.70005
36.945,-0.75049,-0.56291,4.4557,-0.84436,-0.4753,6.68355,1.09703,-1.023,0.0,9.8,7.64259
36.95,-0.75325,-0.54059,4.46887,-0.81089,-0.43836,6.7033,1.0942,-1.02602,0.0,9.8,7.58719
36.955,-0.75589,-0.51822,4.48147,-0.77733,-0.40283,6.7222,1.09149,-1.0289,0.0,9.8,7.53388
36.96,-0.75843,-0.49578,4.49351,-0.74367,-0.3687,6.74026,1.08888,-1.03167,0.0,9.8,7.48269
36.965,-0.76085,-0.47328,4.50498,-0.70992,-0.33599,6.75747,1.08638,-1.03431,0.0,9.8,7.43364
36.97,-0.76316,-0.45073,4.5159,-0.6761,-0.30474,6.77385,1.08398,-1.03681,0.0,9.8,7.38675
36.975,-0.76536,-0.42813,4.52626,-0.6422,-0.27494,6.78939,1.0817,-1.03919,0.0,9.8,7.34205
36.98,-0.76744,-0.40547,4.53607,-0.6082,-0.24661,6.8041,1.07954,-1.04144,0.0,9.8,7.29956
36.985,-0.76941,-0.38277,4.54533,-0.57416,-0.21977,6.818,1.07748,-1.04357,0.0,9.8,7.25929
36.99,-0.77127,-0.36002,4.55404,-0.54003,-0.19442,6.83106,1.07554,-1.04557,0.0,9.8,7.22127
36.995,-0.77301,-0.33723,4.5622,-0.50584,-0.17059,6.8433,1.07372,-1.04744,0.0,9.8,7.18552
37.0,-0.77464,-0.3144,4.56981,-0.4716,-0.14827,6.85472,1.07201,-1.04919,0.0,9.8,7.15205
37.005,-0.77616,-0.29153,4.57688,-0.4373,-0.12748,6.86532,1.07041,-1.05082,0.0,9.8,7.12087
37.01,-0.77756,-0.26863,4.5834,-0.40294,-0.10824,6.8751,1.06894,-1.05231,0.0,9.8,7.09201
37.015,-0.77884,-0.2457,4.58938,-0.36855,-0.09055,6.88407,1.06759,-1.05368,0.0,9.8,7.06547
37.02,-0.78001,-0.22274,4.59483,-0.33411,-0.07442,6.89224,1.06636,-1.05493,0.0,9.8,7.04127
37.025,-0.78107,-0.19975,4.59973,-0.29963,-0.05985,6.8996,1.06524,-1.05606,0.0,9.8,7.01942
37.03,-0.78201,-0.17674,4.60409,-0.26511,-0.04686,6.90614,1.06425,-1.05706,0.0,9.8,6.99993
37.035,-0.78284,-0.15371,4.60792,-0.23057,-0.03544,6.91188,1.06337,-1.05794,0.0,9.8,6.9828
37.04,-0.78355,-0.13066,4.61121,-0.19599,-0.02561,6.91682,1.06262,-1.0587,0.0,9.8,6.96806
37.045,-0.78414,-0.1076,4.61397,-0.1614,-0.01737,6.92096,1.06199,-1.05932,0.0,9.8,6.95569
37.05,-0.78462,-0.08452,4.61619,-0.12678,-0.01072,6.92428,1.06149,-1.05983,0.0,9.8,6.94572
37.055,-0.78499,-0.06144,4.61788,-0.09216,-0.00566,6.92682,1.06109,-1.06023,0.0,9.8,6.93814
37.06,-0.78524,-0.03834,4.61903,-0.05751,-0.0022,6.92855,1.06083,-1.06049,0.0,9.8,6.93295
37.065,-0.78537,-0.01525,4.61965,-0.02288,-0.00035,6.92948,1.06069,-1.06063,0.0,9.8,6.93017
37.07,-0.78539,0.00785,4.61973,0.01178,-9e-05,6.92959,1.06067,-1.06065,0.0,9.8,6.92978
37.075,-0.78529,0.03095,4.61929,0.04642,-0.00144,6.92894,1.06077,-1.06055,0.0,9.8,6.9318
37.08,-0.78508,0.05404,4.6183,0.08106,-0.00438,6.92745,1.061,-1.06032,0.0,9.8,6.93622
37.085,-0.78475,0.07713,4.61679,0.1157,-0.00892,6.92518,1.06135,-1.05997,0.0,9.8,6.94303
37.09,-0.78431,0.10021,4.61474,0.15031,-0.01506,6.92211,1.06181,-1.05951,0.0,9.8,6.95224
37.095,-0.78375,0.12328,4.61215,0.18492,-0.0228,6.91822,1.06241,-1.05891,0.0,9.8,6.96384
37.1,-0.78308,0.14633,4.60903,0.2195,-0.03212,6.91354,1.06312,-1.0582,0.0,9.8,6.97782
37.105,-0.78229,0.16937,4.60538,0.25405,-0.04303,6.90807,1.06395,-1.05736,0.0,9.8,6.99419
37.11,-0.78138,0.19238,4.60119,0.28857,-0.05552,6.90178,1.06491,-1.05639,0.0,9.8,7.01292
37.115,-0.78037,0.21538,4.59645,0.32307,-0.06958,6.89468,1.06598,-1.05531,0.0,9.8,7.03402
37.12,-0.77923,0.23835,4.59118,0.35752,-0.08522,6.88677,1.06718,-1.0541,0.0,9.8,7.05747
37.125,-0.77798,0.26129,4.58538,0.39194,-0.10241,6.87807,1.0685,-1.05276,0.0,9.8,7.08326
37.13,-0.77662,0.2842,4.57902,0.4263,-0.12115,6.86853,1.06993,-1.05131,0.0,9.8,7.11138
37.135,-0.77514,0.30708,4.57213,0.46062,-0.14145,6.85819,1.07148,-1.04972,0.0,9.8,7.14181
37.14,-0.77355,0.32992,4.56469,0.49488,-0.16327,6.84704,1.07315,-1.04802,0.0,9.8,7.17455
37.145,-0.77184,0.35272,4.55671,0.52908,-0.18662,6.83506,1.07494,-1.04618,0.0,9.8,7.20958
37.15,-0.77002,0.37549,4.54818,0.56323,-0.21149,6.82227,1.07685,-1.04422,0.0,9.8,7.24687
37.155,-0.76809,0.39821,4.5391,0.59732,-0.23786,6.80865,1.07886,-1.04214,0.0,9.8,7.28642
37.16,-0.76604,0.42088,4.52946,0.63132,-0.26571,6.79419,1.08099,-1.03993,0.0,9.8,7.3282
37.165,-0.76388,0.4435,4.51928,0.66525,-0.29504,6.77892,1.08324,-1.03759,0.0,9.8,7.3722
37.17,-0.7616,0.46607,4.50854,0.6991,-0.32583,6.76281,1.0856,-1.03512,0.0,9.8,7.41839
37.175,-0.75922,0.48858,4.49724,0.73287,-0.35807,6.74586,1.08806,-1.03253,0.0,9.8,7.46675
37.18,-0.75672,0.51104,4.48538,0.76656,-0.39174,6.72807,1.09064,-1.02981,0.0,9.8,7.51726
37.185,-0.75411,0.53344,4.47296,0.80016,-0.42684,6.70944,1.09332,-1.02696,0.0,9.8,7.56989
37.19,-0.75138,0.55577,4.45998,0.83366,-0.46332,6.68997,1.09612,-1.02397,0.0,9.8,7.62462
37.195,-0.74855,0.57804,4.44643,0.86706,-0.5012,6.66965,1.09901,-1.02087,0.0,9.8,7.68143
37.2,-0.7456,0.60023,4.43231,0.90034,-0.54041,6.64846,1.10202,-1.01762,0.0,9.8,7.74027
37.205,-0.74255,0.62236,4.41762,0.93354,-0.581,6.62643,1.10512,-1.01425,0.0,9.8,7.80114
37.21,-0.73938,0.64441,4.40235,0.96662,-0.6229,6.60352,1.10833,-1.01074,0.0,9.8,7.86398
37.215,-0.7361,0.66638,4.38651,0.99957,-0.66609,6.57976,1.11164,-1.0071,0.0,9.8,7.92879
37.22,-0.73272,0.68827,4.37009,1.0324,-0.71057,6.55514,1.11504,-1.00334,0.0,9.8,7.99551
