Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Normal
1.563,0.47205,1.19457,2.97078,1.79186,-2.1405,4.45617,1.33596,0.68207,0.0,9.8,6.58776
1.564,0.47324,1.19754,2.97774,1.79631,-2.15115,4.46661,1.33514,0.68366,0.0,9.8,6.57175
1.565,0.47444,1.20053,2.98471,1.8008,-2.16191,4.47707,1.33432,0.68526,0.0,9.8,6.55567
1.566,0.47565,1.20351,2.9917,1.80526,-2.17265,4.48755,1.33349,0.68687,0.0,9.8,6.5395
1.567,0.47685,1.20651,2.99869,1.80976,-2.1835,4.49804,1.33267,0.68847,0.0,9.8,6.52326
1.568,0.47806,1.20951,3.0057,1.81427,-2.19437,4.50855,1.33183,0.69009,0.0,9.8,6.50694
1.569,0.47927,1.21252,3.01273,1.81878,-2.20531,4.5191,1.331,0.6917,0.0,9.8,6.49054
1.57,0.48048,1.21554,3.01976,1.82331,-2.21631,4.52964,1.33016,0.69331,0.0,9.8,6.47406
1.571,0.4817,1.21856,3.02681,1.82784,-2.22733,4.54022,1.32931,0.69493,0.0,9.8,6.45751
1.572,0.48292,1.22159,3.03387,1.83238,-2.23842,4.5508,1.32846,0.69655,0.0,9.8,6.44087
1.573,0.48414,1.22463,3.04095,1.83694,-2.24958,4.56142,1.32761,0.69817,0.0,9.8,6.42415
1.574,0.48537,1.22767,3.04803,1.84151,-2.26076,4.57204,1.32675,0.6998,0.0,9.8,6.40735
1.575,0.4866,1.23072,3.05514,1.84608,-2.27201,4.58271,1.32589,0.70143,0.0,9.8,6.39047
1.576,0.48783,1.23378,3.06225,1.85067,-2.28332,4.59338,1.32503,0.70307,0.0,9.8,6.37351
1.577,0.48907,1.23685,3.06938,1.85528,-2.2947,4.60407,1.32416,0.70471,0.0,9.8,6.35647
1.578,0.49031,1.23992,3.07652,1.85988,-2.3061,4.61478,1.32328,0.70635,0.0,9.8,6.33935
1.579,0.49155,1.243,3.08367,1.8645,-2.31757,4.62551,1.3224,0.70799,0.0,9.8,6.32214
1.58,0.49279,1.24609,3.09083,1.86914,-2.32911,4.63624,1.32152,0.70963,0.0,9.8,6.30485
1.581,0.49404,1.24918,3.09801,1.87377,-2.34068,4.64701,1.32064,0.71128,0.0,9.8,6.28747
1.582,0.49529,1.25228,3.10521,1.87842,-2.35231,4.65782,1.31975,0.71293,0.0,9.8,6.27002
1.583,0.49654,1.25539,3.11241,1.88308,-2.36401,4.66862,1.31885,0.71458,0.0,9.8,6.25248
1.584,0.4978,1.25851,3.11963,1.88776,-2.37577,4.67944,1.31795,0.71624,0.0,9.8,6.23485
1.585,0.49906,1.26163,3.12686,1.89244,-2.38757,4.69029,1.31705,0.7179,0.0,9.8,6.21714
1.586,0.50032,1.26476,3.1341,1.89714,-2.39943,4.70115,1.31614,0.71956,0.0,9.8,6.19935
1.587,0.50159,1.2679,3.14136,1.90185,-2.41136,4.71204,1.31523,0.72123,0.0,9.8,6.18147
1.588,0.50286,1.27105,3.14863,1.90658,-2.42335,4.72294,1.31431,0.7229,0.0,9.8,6.1635
1.589,0.50413,1.2742,3.15591,1.9113,-2.43538,4.73386,1.31339,0.72457,0.0,9.8,6.14545
1.59,0.50541,1.27736,3.16321,1.91604,-2.44747,4.74482,1.31246,0.72625,0.0,9.8,6.12731
1.591,0.50669,1.28052,3.17052,1.92078,-2.4596,4.75578,1.31153,0.72793,0.0,9.8,6.10908
1.592,0.50797,1.2837,3.17784,1.92555,-2.47183,4.76676,1.3106,0.72961,0.0,9.8,6.09077
1.593,0.50925,1.28688,3.18517,1.93032,-2.48409,4.77776,1.30967,0.73128,0.0,9.8,6.07237
1.594,0.51054,1.29007,3.19252,1.9351,-2.49642,4.78878,1.30872,0.73297,0.0,9.8,6.05388
1.595,0.51183,1.29327,3.19988,1.9399,-2.50882,4.79982,1.30777,0.73466,0.0,9.8,6.0353
1.596,0.51313,1.29647,3.20725,1.9447,-2.52125,4.81088,1.30682,0.73636,0.0,9.8,6.01663
1.597,0.51443,1.29968,3.21464,1.94952,-2.53375,4.82196,1.30586,0.73806,0.0,9.8,5.99788
1.598,0.51573,1.3029,3.22204,1.95435,-2.54632,4.83306,1.3049,0.73976,0.0,9.8,5.97903
1.599,0.51703,1.30612,3.22945,1.95918,-2.55892,4.84418,1.30394,0.74145,0.0,9.8,5.9601
1.6,0.51834,1.30936,3.23687,1.96404,-2.57164,4.85531,1.30296,0.74316,0.0,9.8,5.94107
1.601,0.51965,1.3126,3.24431,1.9689,-2.58438,4.86646,1.30199,0.74486,0.0,9.8,5.92195
1.602,0.52097,1.31585,3.25176,1.97377,-2.59719,4.87764,1.30101,0.74658,0.0,9.8,5.90274
1.603,0.52228,1.3191,3.25922,1.97865,-2.61004,4.88883,1.30003,0.74829,0.0,9.8,5.88344
1.604,0.5236,1.32236,3.2667,1.98354,-2.62295,4.90005,1.29904,0.75,0.0,9.8,5.86405
1.605,0.52493,1.32563,3.27419,1.98844,-2.63594,4.91128,1.29804,0.75173,0.0,9.8,5.84456
1.606,0.52626,1.32891,3.28169,1.99336,-2.649,4.92254,1.29704,0.75345,0.0,9.8,5.82499
1.607,0.52759,1.3322,3.2892,1.9983,-2.66214,4.9338,1.29603,0.75518,0.0,9.8,5.80531
1.608,0.52892,1.33549,3.29673,2.00324,-2.6753,4.9451,1.29503,0.7569,0.0,9.8,5.78555
1.609,0.53026,1.33879,3.30427,2.00818,-2.68854,4.9564,1.29401,0.75864,0.0,9.8,5.76569
1.61,0.5316,1.3421,3.31182,2.01315,-2.70185,4.96773,1.293,0.76037,0.0,9.8,5.74574
1.611,0.53294,1.34542,3.31938,2.01813,-2.71523,4.97907,1.29198,0.7621,0.0,9.8,5.72569
1.612,0.53429,1.34874,3.32696,2.02311,-2.72865,4.99044,1.29095,0.76385,0.0,9.8,5.70554
1.613,0.53564,1.35207,3.33455,2.0281,-2.74214,5.00182,1.28991,0.76559,0.0,9.8,5.6853
1.614,0.53699,1.35541,3.34215,2.03312,-2.7557,5.01322,1.28888,0.76733,0.0,9.8,5.66497
1.615,0.53835,1.35875,3.34977,2.03812,-2.7693,5.02466,1.28783,0.76908,0.0,9.8,5.64453
1.616,0.53971,1.36211,3.3574,2.04316,-2.78302,5.0361,1.28679,0.77083,0.0,9.8,5.624
1.617,0.54107,1.36547,3.36504,2.0482,-2.79676,5.04756,1.28574,0.77258,0.0,9.8,5.60337
1.618,0.54244,1.36884,3.37269,2.05326,-2.81058,5.05904,1.28468,0.77434,0.0,9.8,5.58265
1.619,0.54381,1.37221,3.38036,2.05832,-2.82444,5.07054,1.28362,0.7761,0.0,9.8,5.56182
1.62,0.54519,1.3756,3.38803,2.0634,-2.83841,5.08204,1.28254,0.77787,0.0,9.8,5.5409
1.621,0.54656,1.37899,3.39573,2.06848,-2.85242,5.09359,1.28148,0.77963,0.0,9.8,5.51988
1.622,0.54794,1.38239,3.40343,2.07358,-2.8665,5.10514,1.2804,0.78139,0.0,9.8,5.49876
1.623,0.54933,1.3858,3.41114,2.0787,-2.88066,5.11671,1.27931,0.78317,0.0,9.8,5.47753
1.624,0.55072,1.38921,3.41887,2.08382,-2.89486,5.1283,1.27822,0.78495,0.0,9.8,5.45621
1.625,0.55211,1.39263,3.42661,2.08894,-2.90913,5.13992,1.27713,0.78673,0.0,9.8,5.43479
1.626,0.5535,1.39606,3.43437,2.09409,-2.92348,5.15156,1.27603,0.7885,0.0,9.8,5.41326
1.627,0.5549,1.3995,3.44213,2.09925,-2.9379,5.1632,1.27493,0.79029,0.0,9.8,5.39164
1.628,0.5563,1.40295,3.44991,2.10442,-2.9524,5.17487,1.27382,0.79207,0.0,9.8,5.36991
1.629,0.5577,1.4064,3.4577,2.1096,-2.96694,5.18655,1.27271,0.79385,0.0,9.8,5.34808
1.63,0.55911,1.40986,3.4655,2.11479,-2.98156,5.19825,1.27159,0.79565,0.0,9.8,5.32614
1.631,0.56052,1.41333,3.47332,2.11999,-2.99625,5.20998,1.27047,0.79744,0.0,9.8,5.3041
1.632,0.56194,1.41681,3.48114,2.12521,-3.01103,5.22171,1.26933,0.79924,0.0,9.8,5.28196
1.633,0.56336,1.4203,3.48898,2.13045,-3.02588,5.23347,1.2682,0.80104,0.0,9.8,5.25971
1.634,0.56478,1.42379,3.49683,2.13568,-3.04077,5.24525,1.26706,0.80284,0.0,9.8,5.23736
1.635,0.5662,1.42729,3.5047,2.14093,-3.05574,5.25705,1.26592,0.80464,0.0,9.8,5.2149
1.636,0.56763,1.4308,3.51257,2.1462,-3.07078,5.26886,1.26477,0.80645,0.0,9.8,5.19234
1.637,0.56907,1.43432,3.52046,2.15148,-3.08591,5.28069,1.2636,0.80827,0.0,9.8,5.16967
1.638,0.5705,1.43784,3.52836,2.15676,-3.10108,5.29254,1.26245,0.81008,0.0,9.8,5.1469
1.639,0.57194,1.44137,3.53627,2.16206,-3.11632,5.3044,1.26128,0.8119,0.0,9.8,5.12401
1.64,0.57339,1.44491,3.5442,2.16736,-3.13165,5.3163,1.2601,0.81372,0.0,9.8,5.10102
1.641,0.57483,1.44846,3.55213,2.17269,-3.14705,5.3282,1.25893,0.81554,0.0,9.8,5.07792
1.642,0.57628,1.45202,3.56008,2.17803,-3.16254,5.34012,1.25774,0.81736,0.0,9.8,5.05472
1.643,0.57774,1.45558,3.56804,2.18337,-3.17807,5.35206,1.25655,0.8192,0.0,9.8,5.0314
1.644,0.57919,1.45915,3.57601,2.18872,-3.19368,5.36402,1.25536,0.82102,0.0,9.8,5.00797
1.645,0.58065,1.46273,3.584,2.1941,-3.20937,5.376,1.25416,0.82285,0.0,9.8,4.98444
1.646,0.58212,1.46632,3.59199,2.19948,-3.22514,5.38798,1.25295,0.82469,0.0,9.8,4.96079
1.647,0.58359,1.46992,3.6,2.20488,-3.241,5.4,1.25173,0.82653,0.0,9.8,4.93704
1.648,0.58506,1.47352,3.60802,2.21028,-3.25689,5.41203,1.25052,0.82837,0.0,9.8,4.91317
1.649,0.58653,1.47713,3.61605,2.2157,-3.27287,5.42408,1.2493,0.83021,0.0,9.8,4.88919
1.65,0.58801,1.48075,3.6241,2.22112,-3.28893,5.43615,1.24807,0.83206,0.0,9.8,4.86509
1.651,0.5895,1.48438,3.63215,2.22657,-3.30508,5.44823,1.24683,0.83392,0.0,9.8,4.84089
1.652,0.59098,1.48802,3.64022,2.23203,-3.32131,5.46033,1.24559,0.83576,0.0,9.8,4.81657
1.653,0.59247,1.49166,3.6483,2.23749,-3.33757,5.47245,1.24435,0.83762,0.0,9.8,4.79214
1.654,0.59397,1.49531,3.65639,2.24296,-3.35393,5.48458,1.24309,0.83948,0.0,9.8,4.76759
1.655,0.59546,1.49897,3.66449,2.24846,-3.37037,5.49673,1.24184,0.84133,0.0,9.8,4.74293
1.656,0.59696,1.50264,3.6726,2.25396,-3.38689,5.5089,1.24057,0.8432,0.0,9.8,4.71816
1.657,0.59847,1.50632,3.68073,2.25948,-3.4035,5.5211,1.2393,0.84507,0.0,9.8,4.69326
1.658,0.59998,1.51,3.68887,2.265,-3.42015,5.5333,1.23802,0.84694,0.0,9.8,4.66826
1.659,0.60149,1.5137,3.69701,2.27055,-3.43693,5.54552,1.23674,0.84881,0.0,9.8,4.64313
1.66,0.603,1.5174,3.70517,2.2761,-3.45375,5.55776,1.23546,0.85067,0.0,9.8,4.61789
1.661,0.60452,1.52111,3.71335,2.28166,-3.47066,5.57002,1.23416,0.85255,0.0,9.8,4.59253
1.662,0.60605,1.52482,3.72153,2.28723,-3.48761,5.5823,1.23286,0.85444,0.0,9.8,4.56705
1.663,0.60757,1.52855,3.72972,2.29282,-3.5047,5.59458,1.23156,0.85631,0.0,9.8,4.54146
1.664,0.6091,1.53228,3.73793,2.29842,-3.52182,5.6069,1.23024,0.85819,0.0,9.8,4.51574
1.665,0.61064,1.53603,3.74614,2.30404,-3.53908,5.61921,1.22892,0.86009,0.0,9.8,4.48991
1.666,0.61217,1.53978,3.75437,2.30967,-3.55638,5.63156,1.2276,0.86197,0.0,9.8,4.46396
1.667,0.61372,1.54353,3.76261,2.3153,-3.57373,5.64392,1.22627,0.86387,0.0,9.8,4.43788
1.668,0.61526,1.5473,3.77086,2.32095,-3.59121,5.65629,1.22494,0.86576,0.0,9.8,4.41169
1.669,0.61681,1.55108,3.77912,2.32662,-3.60877,5.66868,1.22359,0.86765,0.0,9.8,4.38537
1.67,0.61836,1.55486,3.78739,2.33229,-3.62638,5.68108,1.22225,0.86955,0.0,9.8,4.35893
1.671,0.61992,1.55865,3.79567,2.33798,-3.64408,5.6935,1.22089,0.87146,0.0,9.8,4.33237
1.672,0.62148,1.56245,3.80397,2.34367,-3.66188,5.70596,1.21953,0.87336,0.0,9.8,4.30569
1.673,0.62305,1.56626,3.81227,2.34939,-3.67976,5.7184,1.21815,0.87527,0.0,9.8,4.27888
1.674,0.62461,1.57008,3.82059,2.35512,-3.69773,5.73089,1.21679,0.87717,0.0,9.8,4.25195
1.675,0.62619,1.5739,3.82891,2.36085,-3.71574,5.74336,1.2154,0.87909,0.0,9.8,4.22489
1.676,0.62776,1.57773,3.83725,2.3666,-3.73385,5.75588,1.21402,0.881,0.0,9.8,4.19771
1.677,0.62934,1.58157,3.8456,2.37235,-3.75205,5.7684,1.21262,0.88292,0.0,9.8,4.1704
1.678,0.63092,1.58542,3.85396,2.37813,-3.77033,5.78094,1.21123,0.88483,0.0,9.8,4.14297
1.679,0.63251,1.58928,3.86233,2.38392,-3.78872,5.7935,1.20982,0.88676,0.0,9.8,4.11541
1.68,0.6341,1.59315,3.87071,2.38973,-3.80719,5.80606,1.20841,0.88868,0.0,9.8,4.08773
1.681,0.6357,1.59702,3.8791,2.39553,-3.82571,5.81865,1.20698,0.89061,0.0,9.8,4.05991
1.682,0.6373,1.60091,3.8875,2.40137,-3.84437,5.83125,1.20556,0.89254,0.0,9.8,4.03197
1.683,0.6389,1.6048,3.89591,2.4072,-3.86307,5.84386,1.20413,0.89447,0.0,9.8,4.0039
1.684,0.64051,1.6087,3.90433,2.41305,-3.88187,5.8565,1.20269,0.89641,0.0,9.8,3.9757
1.685,0.64212,1.61261,3.91276,2.41892,-3.90077,5.86914,1.20124,0.89834,0.0,9.8,3.94737
1.686,0.64373,1.61652,3.92121,2.42478,-3.91971,5.88182,1.19979,0.90027,0.0,9.8,3.91891
1.687,0.64535,1.62045,3.92966,2.43068,-3.93879,5.89449,1.19833,0.90222,0.0,9.8,3.89032
1.688,0.64697,1.62438,3.93812,2.43657,-3.95792,5.90718,1.19687,0.90416,0.0,9.8,3.8616
1.689,0.6486,1.62833,3.94659,2.4425,-3.97719,5.91988,1.1954,0.90611,0.0,9.8,3.83275
1.69,0.65023,1.63228,3.95508,2.44842,-3.99651,5.93262,1.19392,0.90805,0.0,9.8,3.80377
1.691,0.65186,1.63624,3.96357,2.45436,-4.01592,5.94535,1.19244,0.91,0.0,9.8,3.77465
1.692,0.6535,1.6402,3.97207,2.4603,-4.03538,5.9581,1.19094,0.91195,0.0,9.8,3.7454
1.693,0.65514,1.64418,3.98059,2.46627,-4.05499,5.97088,1.18944,0.91391,0.0,9.8,3.71601
1.694,0.65679,1.64817,3.98911,2.47225,-4.0747,5.98366,1.18793,0.91587,0.0,9.8,3.68649
1.695,0.65844,1.65216,3.99764,2.47824,-4.09445,5.99646,1.18642,0.91783,0.0,9.8,3.65684
1.696,0.66009,1.65616,4.00619,2.48424,-4.1143,6.00928,1.18491,0.91978,0.0,9.8,3.62705
1.697,0.66175,1.66017,4.01474,2.49026,-4.13425,6.02211,1.18338,0.92175,0.0,9.8,3.59713
1.698,0.66341,1.66419,4.0233,2.49629,-4.15429,6.03495,1.18185,0.92371,0.0,9.8,3.56706
1.699,0.66508,1.66822,4.03187,2.50233,-4.17444,6.0478,1.1803,0.92568,0.0,9.8,3.53687
1.7,0.66675,1.67225,4.04045,2.50838,-4.19463,6.06068,1.17875,0.92765,0.0,9.8,3.50653
1.701,0.66843,1.6763,4.04904,2.51445,-4.21497,6.07356,1.17719,0.92963,0.0,9.8,3.47606
1.702,0.6701,1.68035,4.05764,2.52052,-4.23536,6.08646,1.17564,0.9316,0.0,9.8,3.44544
1.703,0.67179,1.68441,4.06625,2.52662,-4.25586,6.09938,1.17406,0.93358,0.0,9.8,3.41469
1.704,0.67347,1.68848,4.07487,2.53272,-4.27645,6.1123,1.17249,0.93555,0.0,9.8,3.3838
1.705,0.67516,1.69256,4.0835,2.53884,-4.29714,6.12525,1.17091,0.93753,0.0,9.8,3.35277
1.706,0.67686,1.69665,4.09213,2.54498,-4.31793,6.1382,1.16931,0.93952,0.0,9.8,3.3216
1.707,0.67856,1.70075,4.10078,2.55112,-4.33883,6.15117,1.16772,0.94151,0.0,9.8,3.29028
1.708,0.68026,1.70485,4.10943,2.55727,-4.35977,6.16414,1.16611,0.94349,0.0,9.8,3.25883
1.709,0.68197,1.70897,4.1181,2.56346,-4.38087,6.17715,1.1645,0.94549,0.0,9.8,3.22723
1.71,0.68368,1.71309,4.12677,2.56964,-4.40202,6.19015,1.16288,0.94748,0.0,9.8,3.19549
1.711,0.68539,1.71722,4.13545,2.57583,-4.42327,6.20318,1.16126,0.94946,0.0,9.8,3.1636
1.712,0.68711,1.72136,4.14414,2.58204,-4.44462,6.21621,1.15962,0.95146,0.0,9.8,3.13157
1.713,0.68884,1.72551,4.15284,2.58827,-4.46608,6.22926,1.15798,0.95346,0.0,9.8,3.0994
1.714,0.69056,1.72967,4.16155,2.5945,-4.48764,6.24232,1.15633,0.95545,0.0,9.8,3.06708
1.715,0.69229,1.73383,4.17026,2.60074,-4.50925,6.25539,1.15468,0.95745,0.0,9.8,3.03462
1.716,0.69403,1.73801,4.17898,2.60702,-4.53102,6.26847,1.15301,0.95946,0.0,9.8,3.00201
1.717,0.69577,1.74219,4.18772,2.61328,-4.55284,6.28158,1.15134,0.96146,0.0,9.8,2.96925
1.718,0.69751,1.74638,4.19646,2.61957,-4.57476,6.29469,1.14967,0.96347,0.0,9.8,2.93634
1.719,0.69926,1.75058,4.20521,2.62587,-4.5968,6.30782,1.14798,0.96548,0.0,9.8,2.90329
1.72,0.70102,1.75479,4.21396,2.63218,-4.61893,6.32094,1.14628,0.9675,0.0,9.8,2.87009
1.721,0.70277,1.75901,4.22273,2.63852,-4.64117,6.3341,1.14458,0.9695,0.0,9.8,2.83674
1.722,0.70453,1.76324,4.2315,2.64486,-4.66352,6.34725,1.14287,0.97151,0.0,9.8,2.80324
1.723,0.7063,1.76747,4.24028,2.6512,-4.68593,6.36042,1.14115,0.97354,0.0,9.8,2.76959
1.724,0.70807,1.77172,4.24907,2.65758,-4.70849,6.3736,1.13943,0.97555,0.0,9.8,2.73579
1.725,0.70984,1.77597,4.25787,2.66396,-4.7311,6.3868,1.1377,0.97757,0.0,9.8,2.70183
1.726,0.71162,1.78023,4.26667,2.67034,-4.75383,6.4,1.13596,0.97959,0.0,9.8,2.66773
1.727,0.7134,1.78451,4.27549,2.67676,-4.77671,6.41323,1.13421,0.98161,0.0,9.8,2.63347
1.728,0.71519,1.78879,4.2843,2.68318,-4.79965,6.42645,1.13245,0.98364,0.0,9.8,2.59906
1.729,0.71698,1.79307,4.29313,2.6896,-4.82265,6.4397,1.13069,0.98567,0.0,9.8,2.5645
1.73,0.71878,1.79737,4.30197,2.69606,-4.84581,6.45295,1.12891,0.9877,0.0,9.8,2.52978
1.731,0.72058,1.80168,4.31081,2.70252,-4.86908,6.46622,1.12713,0.98973,0.0,9.8,2.49491
1.732,0.72238,1.80599,4.31966,2.70898,-4.8924,6.47949,1.12535,0.99176,0.0,9.8,2.45988
1.733,0.72419,1.81032,4.32851,2.71548,-4.91589,6.49276,1.12355,0.99379,0.0,9.8,2.4247
1.734,0.726,1.81465,4.33737,2.72198,-4.93943,6.50606,1.12175,0.99583,0.0,9.8,2.38936
1.735,0.72782,1.81899,4.34624,2.72848,-4.96309,6.51936,1.11994,0.99787,0.0,9.8,2.35386
1.736,0.72964,1.82334,4.35512,2.73501,-4.98685,6.53268,1.11812,0.9999,0.0,9.8,2.31821
1.737,0.73146,1.8277,4.364,2.74155,-5.01073,6.546,1.1163,1.00194,0.0,9.8,2.28239
1.738,0.73329,1.83207,4.37289,2.7481,-5.03472,6.55934,1.11446,1.00398,0.0,9.8,2.24642
1.739,0.73513,1.83645,4.38179,2.75468,-5.05882,6.57268,1.11262,1.00603,0.0,9.8,2.21029
1.74,0.73697,1.84083,4.39069,2.76124,-5.08298,6.58604,1.11076,1.00807,0.0,9.8,2.174
1.741,0.73881,1.84523,4.3996,2.76784,-5.10731,6.5994,1.10891,1.01011,0.0,9.8,2.13755
1.742,0.74066,1.84963,4.40852,2.77444,-5.1317,6.61278,1.10704,1.01216,0.0,9.8,2.10093
1.743,0.74251,1.85405,4.41744,2.78108,-5.15625,6.62616,1.10516,1.01421,0.0,9.8,2.06416
1.744,0.74437,1.85847,4.42637,2.7877,-5.18087,6.63956,1.10327,1.01626,0.0,9.8,2.02722
1.745,0.74623,1.8629,4.4353,2.79435,-5.20559,6.65295,1.10138,1.01831,0.0,9.8,1.99012
1.746,0.74809,1.86734,4.44424,2.80101,-5.23044,6.66636,1.09948,1.02036,0.0,9.8,1.95286
1.747,0.74996,1.87179,4.45318,2.80768,-5.2554,6.67977,1.09757,1.02241,0.0,9.8,1.91543
1.748,0.75183,1.87625,4.46213,2.81438,-5.28047,6.6932,1.09566,1.02446,0.0,9.8,1.87784
1.749,0.75371,1.88071,4.47109,2.82106,-5.30561,6.70664,1.09373,1.02652,0.0,9.8,1.84008
1.75,0.7556,1.88519,4.48005,2.82778,-5.33091,6.72008,1.09179,1.02859,0.0,9.8,1.80216
1.751,0.75748,1.88967,4.48902,2.8345,-5.35628,6.73353,1.08985,1.03064,0.0,9.8,1.76407
1.752,0.75938,1.89417,4.49799,2.84126,-5.38182,6.74698,1.08789,1.03271,0.0,9.8,1.72582
1.753,0.76127,1.89867,4.50697,2.848,-5.40742,6.76046,1.08594,1.03476,0.0,9.8,1.68739
1.754,0.76317,1.90318,4.51595,2.85477,-5.43314,6.77392,1.08397,1.03682,0.0,9.8,1.6488
1.755,0.76508,1.9077,4.52494,2.86155,-5.45898,6.78741,1.08199,1.03889,0.0,9.8,1.61004
1.756,0.76699,1.91223,4.53394,2.86834,-5.48494,6.80091,1.08,1.04096,0.0,9.8,1.57111
1.757,0.7689,1.91677,4.54293,2.87516,-5.51101,6.8144,1.07801,1.04302,0.0,9.8,1.53201
1.758,0.77082,1.92132,4.55194,2.88198,-5.53721,6.82791,1.07601,1.04509,0.0,9.8,1.49274
1.759,0.77275,1.92587,4.56094,2.8888,-5.56346,6.84141,1.07399,1.04716,0.0,9.8,1.4533
1.76,0.77467,1.93044,4.56995,2.89566,-5.5899,6.85493,1.07198,1.04922,0.0,9.8,1.41369
1.761,0.77661,1.93501,4.57897,2.90252,-5.6164,6.86846,1.06994,1.0513,0.0,9.8,1.3739
1.762,0.77854,1.9396,4.58799,2.9094,-5.64307,6.88198,1.06791,1.05336,0.0,9.8,1.33394
1.763,0.78049,1.94419,4.59701,2.91628,-5.66981,6.89552,1.06585,1.05544,0.0,9.8,1.29381
1.764,0.78243,1.94879,4.60604,2.92318,-5.69667,6.90906,1.0638,1.05751,0.0,9.8,1.2535
1.765,0.78438,1.9534,4.61507,2.9301,-5.72366,6.92261,1.06174,1.05958,0.0,9.8,1.21302
1.766,0.78634,1.95802,4.62411,2.93703,-5.75076,6.93616,1.05966,1.06166,0.0,9.8,1.17237
1.767,0.7883,1.96265,4.63314,2.94398,-5.77799,6.94971,1.05758,1.06373,0.0,9.8,1.13154
1.768,0.79026,1.96729,4.64219,2.95094,-5.80534,6.96329,1.05549,1.0658,0.0,9.8,1.09053
1.769,0.79223,1.97193,4.65123,2.9579,-5.83276,6.97684,1.05339,1.06788,0.0,9.8,1.04934
1.77,0.79421,1.97659,4.66028,2.96488,-5.86036,6.99042,1.05127,1.06997,0.0,9.8,1.00798
1.771,0.79619,1.98125,4.66933,2.97188,-5.88803,7.004,1.04915,1.07204,0.0,9.8,0.96644
1.772,0.79817,1.98593,4.67839,2.9789,-5.91588,7.01758,1.04703,1.07412,0.0,9.8,0.92472
1.773,0.80016,1.99061,4.68745,2.98592,-5.94379,7.03118,1.04489,1.0762,0.0,9.8,0.88282
1.774,0.80215,1.9953,4.69651,2.99295,-5.97183,7.04476,1.04274,1.07828,0.0,9.8,0.84074
1.775,0.80415,2.0,4.70557,3.0,-6.0,7.05836,1.04059,1.08036,0.0,9.8,0.79848
1.776,0.80615,2.00471,4.71464,3.00707,-6.02829,7.07196,1.03842,1.08244,0.0,9.8,0.75604
1.777,0.80816,2.00943,4.72371,3.01414,-6.05671,7.08556,1.03624,1.08453,0.0,9.8,0.71342
1.778,0.81017,2.01416,4.73278,3.02124,-6.08526,7.09917,1.03406,1.08661,0.0,9.8,0.67062
1.779,0.81219,2.0189,4.74185,3.02835,-6.11394,7.11278,1.03187,1.08869,0.0,9.8,0.62763
1.78,0.81421,2.02364,4.75092,3.03546,-6.14268,7.12638,1.02966,1.09078,0.0,9.8,0.58446
1.781,0.81623,2.0284,4.76,3.0426,-6.17161,7.14,1.02746,1.09285,0.0,9.8,0.5411
1.782,0.81826,2.03316,4.76908,3.04974,-6.20061,7.15362,1.02524,1.09494,0.0,9.8,0.49756
1.783,0.8203,2.03794,4.77816,3.05691,-6.2298,7.16724,1.023,1.09703,0.0,9.8,0.45383
1.784,0.82234,2.04272,4.78724,3.06408,-6.25906,7.18086,1.02076,1.09911,0.0,9.8,0.40992
1.785,0.82439,2.04751,4.79632,3.07126,-6.28845,7.19448,1.01851,1.1012,0.0,9.8,0.36582
1.786,0.82644,2.05231,4.80541,3.07846,-6.31796,7.20812,1.01625,1.10329,0.0,9.8,0.32153
1.787,0.82849,2.05712,4.81449,3.08568,-6.34761,7.22174,1.01398,1.10537,0.0,9.8,0.27706
1.788,0.83055,2.06194,4.82358,3.09291,-6.37739,7.23537,1.0117,1.10745,0.0,9.8,0.2324
1.789,0.83261,2.06677,4.83266,3.10016,-6.40731,7.24899,1.00942,1.10954,0.0,9.8,0.18755
1.79,0.83468,2.07161,4.84175,3.10742,-6.43735,7.26262,1.00712,1.11162,0.0,9.8,0.14251
1.791,0.83676,2.07645,4.85084,3.11468,-6.46747,7.27626,1.00481,1.11371,0.0,9.8,0.09728
1.792,0.83884,2.08131,4.85992,3.12197,-6.49778,7.28988,1.00249,1.1158,0.0,9.8,0.05185
1.793,0.84092,2.08617,4.86901,3.12926,-6.52816,7.30352,1.00017,1.11789,0.0,9.8,0.00624
1.794,0.84301,2.09105,4.8781,3.13658,-6.55874,7.31715,0.99783,1.11997,0.0,9.8,-0.03957
1.795,0.8451,2.09593,4.88719,3.1439,-6.58938,7.33078,0.99548,1.12206,0.0,9.8,-0.08556
1.796,0.8472,2.10082,4.89628,3.15123,-6.62017,7.34442,0.99313,1.12414,0.0,9.8,-0.13175
1.797,0.8493,2.10572,4.90536,3.15858,-6.65109,7.35804,0.99076,1.12623,0.0,9.8,-0.17814
1.798,0.85141,2.11063,4.91445,3.16594,-6.68214,7.37168,0.98838,1.12832,0.0,9.8,-0.22472
1.799,0.85353,2.11555,4.92353,3.17332,-6.71333,7.3853,0.98599,1.13041,0.0,9.8,-0.27149
1.8,0.85564,2.12048,4.93262,3.18072,-6.74465,7.39893,0.9836,1.13249,0.0,9.8,-0.31846
1.801,0.85777,2.12542,4.9417,3.18813,-6.77612,7.41255,0.98119,1.13458,0.0,9.8,-0.36563
1.802,0.85989,2.13036,4.95079,3.19554,-6.80765,7.42618,0.97878,1.13666,0.0,9.8,-0.41299
